AvgScore,EVpct,EVCS,CSUhighest,LA_pct,COMP,NEW
0.30642498113730227,0.7747285460366082,0.35035196416856057,0.41592210254153256,0.06941579551528643,0.01707349742273989,0.003047280423280431
0.26240844217268583,0.07633881956397087,0.023766976958851396,0.055814251435915896,0.13027285192999294,0.034645011770465986,0.04335189684499314
0.6065812862214475,0.04747182959871364,0.01616883337525699,0.038616110134748735,0.05329490525811706,0.004852550865023023,0.02293441455490578
0.42707243640446,0.18731600109986413,0.009307163814741795,0.04188990365925066,0.7002373908718771,0.10849371105174387,0.09995665608465606
